STPUMA	SERIALNO	SPORDER	ADJINC	PWGTP	SEX	RACE	AGE	COW	JWMNP	JWRIP	JWTR	MAR	REL	RETP	SCH	SCHG	SCHL	WAGP	WKHP	WKL	ESR	HISP	INDP	JWAP	JWDP	MSP	PAOC	OCCP	PINCP	POVPIP	POWPUMA	TYPE	IN_CMA
1703102	9170708629	3	999480	41	1	8	9	0	0	0	0	5	2	0	2	3	2	0	0	0	0	2	0	0	0	0	0	0	0	163	0	1	1
1703102	9170708629	4	999480	42	1	8	6	0	0	0	0	5	2	0	2	3	2	0	0	0	0	2	0	0	0	0	0	0	0	163	0	1	1
1703102	9170708629	5	999480	34	2	8	1	0	0	0	0	5	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	163	0	1	1
1703102	9170708990	1	999480	10	1	1	44	1	20	2	1	1	0	0	1	0	9	60000	50	1	1	1	1370	62	19	1	0	8960	60000	310	3100	1	1
1703102	9170708990	2	999480	10	2	1	40	1	0	0	0	1	1	0	1	0	7	0	0	2	6	1	3980	0	0	1	2	5620	0	310	0	1	1
1703102	9170708990	3	999480	11	2	1	11	0	0	0	0	5	2	0	3	4	3	0	0	0	0	1	0	0	0	0	0	0	0	310	0	1	1
1703102	9170708990	4	999480	15	1	1	25	1	15	1	1	5	7	0	1	0	9	10000	40	1	1	1	7690	85	43	6	0	4220	10000	310	3100	1	1
1703102	9170710284	1	999480	106	1	8	30	1	7	1	1	5	0	0	1	0	11	15000	60	1	1	24	770	188	113	6	0	7330	15000	133	690	1	1
1703102	9170710284	2	999480	36	2	7	26	1	4	1	1	5	10	0	1	0	11	15600	45	1	1	1	4770	82	43	6	4	2630	15600	139	3100	1	1
1703102	9170717476	1	999480	13	2	1	33	1	0	0	0	4	0	0	1	0	12	0	0	2	3	1	8090	0	0	5	4	5000	22000	196	0	1	1
1703102	9170717618	1	999480	53	2	1	49	1	15	1	1	1	0	0	1	0	12	69000	50	1	1	1	7970	103	61	1	4	5000	69000	501	3100	1	1
1703102	9170717618	2	999480	51	1	1	50	1	30	1	1	1	1	0	1	0	9	40000	45	1	1	1	770	88	43	1	0	6260	40000	501	3100	1	1
1703102	9170717618	3	999480	58	1	1	22	1	20	1	1	5	2	0	1	0	11	32000	40	1	1	1	7890	86	43	6	0	2340	32000	501	3000	1	1
1703102	9170721559	1	999480	28	2	1	59	1	0	0	0	1	0	0	1	0	9	4000	25	1	3	1	5390	0	0	1	4	5240	15000	267	0	1	1
1703102	9170721559	2	999480	32	1	1	52	1	30	1	1	1	1	0	1	0	9	18800	38	1	1	1	5390	82	37	1	0	9600	18800	267	3100	1	1
1703102	9170721559	3	999480	64	1	1	42	1	70	1	1	5	2	0	1	0	7	11000	28	1	1	1	5390	174	100	6	0	9620	11000	267	3200	1	1
1703102	9170725407	1	999480	40	1	1	72	0	0	0	0	1	0	0	1	0	9	0	0	3	6	1	0	0	0	1	0	0	16160	167	0	1	1
1703102	9170725407	2	999480	35	2	1	72	0	0	0	0	1	1	0	1	0	9	0	0	3	6	1	0	0	0	1	4	0	9000	167	0	1	1
1703102	9170725407	3	999480	44	1	8	24	1	30	1	1	5	5	0	1	0	9	3000	8	1	1	2	7590	46	10	6	0	5350	3000	167	3200	1	1
1703102	9170728182	1	999480	55	2	1	26	1	40	1	1	5	0	0	1	0	13	15000	40	1	1	1	5170	66	19	6	4	9620	15000	134	3200	1	1
1703102	9170728182	2	999480	58	1	1	26	1	0	0	0	5	10	0	1	0	9	43200	40	1	6	1	2570	0	0	6	0	8740	46800	420	0	1	1
1703102	9170728379	1	999480	24	1	1	36	1	35	2	1	5	0	0	1	0	11	42000	42	1	1	1	1180	75	29	6	0	8800	42000	375	3200	1	1
1703102	9170728379	2	999480	24	1	1	37	1	13	1	1	5	10	0	1	0	9	17000	30	1	1	1	5490	84	43	6	0	9620	17000	151	3100	1	1
1703102	9170730502	1	999480	28	2	1	56	0	0	0	0	1	0	0	1	0	13	0	0	3	6	1	0	0	0	1	4	0	0	212	0	1	1
1703102	9170730502	2	999480	31	1	1	59	1	0	0	0	1	1	30000	1	0	14	0	0	2	6	1	570	0	0	1	0	1530	30500	212	0	1	1
1703102	9170730918	1	999480	48	1	2	28	1	0	0	0	5	0	0	1	0	9	30	1	1	2	1	6290	0	0	6	0	9620	11330	101	0	1	1
1703102	9170736294	1	999480	24	2	1	82	0	0	0	0	2	0	0	1	0	3	0	0	3	6	1	0	0	0	3	4	0	11200	108	0	1	1
1703102	9170739317	1	999480	23	1	1	54	7	20	1	1	1	0	0	1	0	10	75000	75	1	1	1	6990	83	40	1	0	4810	75000	501	3100	1	1
1703102	9170739317	2	999480	22	2	1	52	1	20	1	1	1	1	0	1	0	9	25000	40	1	1	1	6990	107	64	1	4	5700	25000	501	3100	1	1
1703102	9170739404	1	999480	12	2	2	62	3	0	0	0	4	0	40300	1	0	12	0	0	2	6	1	9470	0	0	5	4	3800	40300	348	0	1	1
1703102	9170739404	2	999480	35	1	2	46	0	0	0	0	5	2	0	1	0	3	0	0	3	6	1	0	0	0	6	0	0	5500	348	0	1	1
1703102	9170739404	3	999480	26	2	2	38	0	0	0	0	5	2	0	1	0	12	0	0	3	6	1	0	0	0	6	4	0	12900	348	0	1	1
1703102	9170741053	1	999480	23	1	7	64	1	110	0	5	1	0	0	1	0	14	83000	46	1	1	1	7590	102	41	1	0	4840	83510	501	3500	1	1
1703102	9170741053	2	999480	39	2	1	67	0	0	0	0	1	1	0	1	0	11	0	0	3	6	1	0	0	0	1	4	0	6810	501	0	1	1
1703102	9170748176	1	999480	63	1	8	35	1	30	1	1	1	0	0	1	0	9	35000	40	1	1	2	6170	40	7	1	0	9130	35000	211	3500	1	1
1703102	9170748176	2	999480	67	2	8	40	1	20	1	1	1	1	0	1	0	9	1500	45	1	1	2	7580	62	19	1	1	9620	1500	211	3100	1	1
1703102	9170748176	3	999480	58	2	8	3	0	0	0	0	5	2	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	211	0	1	1
1703102	9170750353	1	999480	25	2	1	75	0	0	0	0	2	0	12400	1	0	9	0	0	3	6	1	0	0	0	3	4	0	30100	291	0	1	1
1703102	9170750711	1	999480	109	1	8	33	6	0	0	11	3	0	0	1	0	4	0	50	1	1	2	4280	0	0	4	0	9720	18000	82	3100	1	1
1703102	9170750711	2	999480	84	1	8	13	0	0	0	0	5	2	0	2	4	3	0	0	0	0	2	0	0	0	0	0	0	0	82	0	1	1
1703102	9170750711	3	999480	85	1	8	10	0	0	0	0	5	2	0	2	4	2	0	0	0	0	2	0	0	0	0	0	0	0	82	0	1	1
1703102	9170750711	4	999480	87	1	8	5	0	0	0	0	5	2	0	2	2	1	0	0	0	0	2	0	0	0	0	0	0	0	82	0	1	1
1703102	9170750711	5	999480	148	2	8	38	6	0	0	11	5	9	0	1	0	4	0	50	1	1	2	4280	0	0	6	4	9720	18000	161	3100	1	1
1703102	9170752569	1	999480	47	1	1	41	1	15	1	1	1	0	0	1	0	9	75000	50	1	1	1	6680	82	40	1	0	4710	75000	428	3100	1	1
1703102	9170752569	2	999480	49	2	1	40	1	15	1	1	1	1	0	1	0	10	18000	25	1	1	1	4690	94	52	1	2	5000	18000	428	3100	1	1
1703102	9170752569	3	999480	47	1	1	14	0	0	0	0	5	2	0	3	5	4	0	0	0	0	1	0	0	0	0	0	0	0	428	0	1	1
1703102	9170752569	4	999480	51	2	1	13	0	0	0	0	5	2	0	2	4	4	0	0	0	0	1	0	0	0	0	0	0	0	428	0	1	1
1703102	9170765023	1	999480	21	1	1	69	1	0	0	0	1	0	27200	1	0	5	0	0	2	6	1	7970	0	0	1	0	9140	40320	343	0	1	1
1703102	9170765023	2	999480	18	2	1	66	0	0	0	0	1	1	0	1	0	13	0	0	3	6	1	0	0	0	1	4	0	4100	343	0	1	1
1703102	9170765373	1	999480	16	2	1	85	0	0	0	0	1	0	0	1	0	9	0	0	3	6	1	0	0	0	1	4	0	10900	501	0	1	1
1703102	9170765373	2	999480	19	1	1	93	0	0	0	0	1	1	0	1	0	9	0	0	3	6	1	0	0	0	1	0	0	60000	501	0	1	1
1703102	9170769604	1	999480	29	2	8	38	0	0	0	0	1	0	0	1	0	4	0	0	3	6	2	0	0	0	1	3	0	0	47	0	1	1
1703102	9170769604	2	999480	25	1	8	45	1	30	2	1	1	1	0	1	0	3	14200	35	1	1	2	7690	88	43	1	0	4220	14200	47	3100	1	1
1703102	9170769604	3	999480	34	2	8	20	1	0	0	0	5	2	0	1	0	9	0	0	2	6	2	7860	0	0	6	4	4220	0	47	0	1	1
1703102	9170769604	4	999480	29	2	8	17	0	0	0	0	5	2	0	2	5	7	0	0	3	6	2	0	0	0	6	4	0	0	47	0	1	1
1703102	9170769604	5	999480	26	1	8	15	0	0	0	0	5	2	0	2	5	6	0	0	0	0	2	0	0	0	6	0	0	0	47	0	1	1
1703102	9170769604	6	999480	24	2	8	4	0	0	0	0	5	2	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	47	0	1	1
1703102	9170770497	1	999480	23	2	1	34	0	0	0	0	1	0	0	1	0	4	0	0	3	6	1	0	0	0	1	4	0	0	272	0	1	1
1703102	9170770497	2	999480	32	1	1	36	1	0	0	0	1	1	0	1	0	7	45700	40	1	3	1	770	0	0	1	0	6510	45700	272	0	1	1
1703102	9170770497	3	999480	60	1	1	35	0	0	0	0	3	7	0	1	0	9	0	0	3	6	1	0	0	0	4	0	0	0	272	0	1	1
1703102	9170770906	1	999480	47	1	8	62	0	0	0	0	1	0	0	1	0	4	0	0	3	6	24	0	0	0	1	0	0	14400	317	0	1	1
1703102	9170770906	2	999480	63	2	8	60	0	0	0	0	1	1	0	1	0	4	0	0	3	6	2	0	0	0	1	4	0	0	317	0	1	1
1703102	9170770906	3	999480	55	2	8	27	1	30	1	1	5	2	0	1	0	9	28000	40	1	1	2	4590	70	25	6	4	5700	28000	317	3100	1	1
1703102	9170770906	4	999480	60	1	8	26	1	30	1	1	5	2	0	1	0	9	28000	40	1	1	2	7070	154	94	6	0	4530	28000	317	3100	1	1
1703102	9170779419	1	999480	18	1	1	47	2	0	0	0	5	0	0	1	0	7	0	0	2	3	1	6390	0	0	6	0	9600	8400	75	0	1	1
1703102	9170787153	1	999480	19	2	1	32	1	15	1	1	1	0	0	1	0	9	880	4	1	1	1	5380	115	73	1	3	4760	7880	36	3100	1	1
1703102	9170787153	2	999480	22	1	1	33	1	0	0	0	1	1	0	1	0	9	0	0	2	3	1	770	0	0	1	0	6260	0	36	0	1	1
1703102	9170787153	3	999480	27	2	1	7	0	0	0	0	5	2	0	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	36	0	1	1
1703102	9170787153	4	999480	24	1	1	5	0	0	0	0	5	2	0	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	36	0	1	1
1703102	9170790452	1	999480	22	1	1	46	1	70	1	1	1	0	0	1	0	13	62000	40	1	1	1	3980	105	52	1	0	4850	62000	378	3100	1	1
1703102	9170790452	2	999480	25	2	1	46	1	60	1	1	1	1	0	1	0	14	3500	20	1	1	1	7070	114	63	1	2	4920	3500	378	3200	1	1
1703102	9170790452	3	999480	25	2	1	10	0	0	0	0	5	2	0	2	4	3	0	0	0	0	1	0	0	0	0	0	0	0	378	0	1	1
1703102	9170793914	1	999480	27	1	2	66	0	0	0	0	3	0	0	1	0	8	0	0	3	6	1	0	0	0	4	0	0	1700	16	0	1	1
1703102	9170793914	2	999480	32	2	2	62	4	0	0	0	3	10	0	1	0	9	0	0	2	6	1	9480	0	0	4	4	4610	700	6	0	1	1
1703102	9170795399	1	999480	21	1	1	72	0	0	0	0	1	0	0	1	0	9	0	0	3	6	1	0	0	0	1	0	0	3300	83	0	1	1
1703102	9170795399	2	999480	20	2	1	73	0	0	0	0	1	1	0	1	0	9	0	0	3	6	1	0	0	0	1	4	0	7500	83	0	1	1
1703102	9170800859	1	999480	5	2	1	70	3	0	0	0	1	0	30200	1	0	10	0	0	2	6	1	8680	0	0	1	4	4020	32400	479	0	1	1
1703102	9170800859	2	999480	7	1	1	73	0	0	0	0	1	1	17300	1	0	4	0	0	3	6	1	0	0	0	1	0	0	29800	479	0	1	1
1703102	9170806177	1	999480	28	2	1	62	2	60	1	1	3	0	0	1	0	11	39400	40	1	1	1	8190	70	19	4	4	5100	45400	405	3490	1	1
1703102	9170811295	1	999480	32	1	8	49	1	75	1	1	1	0	0	1	0	13	80000	45	1	1	2	1880	91	37	1	0	150	80600	362	3408	1	1
1703102	9170811295	2	999480	40	2	1	49	1	0	0	0	1	1	0	1	0	14	100	2	1	6	1	4970	0	0	1	2	4720	700	362	0	1	1
1703102	9170811295	3	999480	35	1	8	18	0	0	0	0	5	2	0	3	5	7	0	0	3	6	2	0	0	0	6	0	0	0	362	0	1	1
1703102	9170811295	4	999480	41	1	8	14	0	0	0	0	5	2	0	3	5	4	0	0	0	0	2	0	0	0	0	0	0	0	362	0	1	1
1703102	9170815223	1	999480	45	1	2	33	1	10	1	1	5	0	0	1	0	9	32000	45	1	1	1	6290	66	25	6	0	5610	32000	285	3100	1	1
1703102	9170817786	1	999480	28	1	2	84	0	0	0	0	3	0	7500	1	0	2	0	0	3	6	1	0	0	0	4	0	0	18300	437	0	1	1
1703102	9170817786	2	999480	37	2	2	51	1	0	0	0	4	7	0	2	6	11	38500	40	1	3	1	8180	0	0	5	4	5100	38500	437	0	1	1
1703102	9170823669	1	999480	79	2	2	32	2	60	4	1	4	0	0	1	0	11	25000	37	1	1	1	8470	98	47	5	3	2300	25600	116	3100	1	1
1703102	9170823669	2	999480	87	1	2	13	0	0	0	0	5	2	0	2	4	3	0	0	0	0	1	0	0	0	0	0	0	0	116	0	1	1
1703102	9170823669	3	999480	86	1	2	10	0	0	0	0	5	2	0	2	4	2	0	0	0	0	1	0	0	0	0	0	0	0	116	0	1	1
1703102	9170823669	4	999480	86	1	2	5	0	0	0	0	5	2	0	3	1	2	0	0	0	0	1	0	0	0	0	0	0	0	116	0	1	1
1703102	9170825199	1	999480	14	2	1	31	2	0	0	0	3	0	0	3	7	16	16000	45	1	2	1	8370	0	0	4	4	2010	16000	143	0	1	1
1703102	9170825199	2	999480	16	1	1	25	1	10	1	1	5	10	0	1	0	11	20000	40	1	1	1	7270	96	55	6	0	2850	20000	179	3100	1	1
1703102	9170828778	1	999480	17	1	8	68	0	0	0	0	3	0	57000	1	0	9	0	0	3	6	19	0	0	0	4	0	0	57400	346	0	1	1
1703102	9170828778	2	999480	26	2	8	41	1	40	1	1	1	2	0	1	0	15	20000	40	1	1	19	7860	126	79	2	4	230	21900	346	3490	1	1
1703102	9170828778	3	999480	25	2	8	35	1	0	0	0	5	2	0	1	0	11	0	0	2	6	19	6390	0	0	6	2	5610	0	346	0	1	1
1703102	9170828778	4	999480	13	2	8	18	1	7	1	1	5	5	0	3	6	11	14500	35	1	1	19	5090	95	55	6	4	4720	14500	346	3100	1	1
1703102	9170828778	5	999480	14	1	8	8	0	0	0	0	5	5	0	3	3	2	0	0	0	0	19	0	0	0	0	0	0	0	346	0	1	1
1703102	9170828778	6	999480	13	2	8	72	0	0	0	0	3	10	0	1	0	15	0	0	3	6	19	0	0	0	4	4	0	0	0	0	1	1
1703102	9170829401	1	999480	40	1	1	39	2	50	1	1	1	0	0	1	0	13	80000	80	1	1	1	8180	164	97	1	0	3320	80000	501	3490	1	1
1703102	9170829401	2	999480	41	2	1	41	2	45	1	1	1	1	0	1	0	13	60000	36	1	1	1	8190	217	124	1	4	3130	60000	501	3200	1	1
1703102	9170831878	1	999480	9	1	8	27	1	35	1	1	1	0	0	1	0	9	48000	36	1	1	2	770	77	31	1	0	6330	48000	276	3100	1	1
1703102	9170831878	2	999480	14	2	8	35	1	10	1	1	1	1	0	1	0	13	12000	20	1	1	2	8680	264	143	1	3	4130	12000	276	3100	1	1
1703102	9170831878	3	999480	10	2	8	4	0	0	0	0	5	2	0	2	1	1	0	0	0	0	2	0	0	0	0	0	0	0	276	0	1	1
1703102	9170831878	4	999480	14	1	8	10	0	0	0	0	5	2	0	2	4	3	0	0	0	0	2	0	0	0	0	0	0	0	276	0	1	1
1703102	9170837247	1	999480	31	1	8	83	0	0	0	0	1	0	0	1	0	2	0	0	3	6	2	0	0	0	1	0	0	15300	163	0	1	1
1703102	9170837247	2	999480	24	2	8	78	0	0	0	0	1	1	0	1	0	2	0	0	3	6	2	0	0	0	1	4	0	5800	163	0	1	1
1703102	9170837981	1	999480	24	2	1	67	0	0	0	0	1	0	0	1	0	9	0	0	3	6	1	0	0	0	1	4	0	5900	166	0	1	1
1703102	9170837981	2	999480	24	1	1	76	0	0	0	0	1	1	0	1	0	11	0	0	3	6	1	0	0	0	1	0	0	15600	166	0	1	1
1703102	9170841362	1	999480	36	2	2	59	1	45	1	1	3	0	5000	1	0	9	49000	40	1	1	1	2370	67	19	4	4	5820	54000	501	3100	1	1
1703102	9170841362	2	999480	115	1	2	27	1	60	1	1	5	2	0	1	0	11	50000	40	1	1	1	4670	178	103	6	0	9600	50000	501	3000	1	1
1703102	9170844930	1	999480	32	2	8	43	6	55	1	1	5	0	0	1	0	6	0	35	1	1	2	9290	111	61	6	3	4230	7300	42	3100	1	1
1703102	9170844930	2	999480	34	1	8	11	0	0	0	0	5	2	0	2	4	3	0	0	0	0	2	0	0	0	0	0	0	0	42	0	1	1
1703102	9170844930	3	999480	32	1	8	5	0	0	0	0	5	2	0	2	2	2	0	0	0	0	2	0	0	0	0	0	0	0	42	0	1	1
1703102	9170844930	4	999480	38	2	8	22	1	0	0	0	5	9	0	1	0	6	9700	32	1	3	2	6490	0	0	6	4	9640	9700	86	0	1	1
1703102	9170852515	1	999480	86	2	2	50	1	100	0	4	1	0	0	1	0	11	50000	35	1	1	1	7270	100	41	1	4	5110	50000	501	3500	1	1
1703102	9170852515	2	999480	127	1	2	56	1	3	1	1	1	1	0	1	0	9	46000	40	1	1	1	6180	46	13	1	0	9000	46000	501	3100	1	1
1703102	9170852515	3	999480	146	1	2	21	1	0	0	0	5	2	0	1	0	7	1000	20	1	3	1	7580	0	0	6	0	9620	1000	501	0	1	1
1703102	9170856176	1	999480	52	1	1	64	1	45	4	1	5	0	0	1	0	11	30000	42	1	1	1	8590	64	17	6	0	2820	30000	269	3500	1	1
1703102	9170857222	1	999480	41	2	2	48	1	90	1	1	3	0	0	1	0	11	25900	40	1	1	1	580	82	25	4	2	5860	31000	165	2600	1	1
1703102	9170857222	2	999480	41	2	2	28	2	10	1	1	5	2	0	1	0	13	1000	4	1	1	1	9170	180	109	6	4	2020	5000	165	3100	1	1
1703102	9170857222	3	999480	39	1	2	17	0	0	0	0	5	2	0	2	5	7	0	0	3	6	1	0	0	0	6	0	0	0	165	0	1	1
1703102	9170857222	4	999480	42	2	2	10	0	0	0	0	5	2	0	2	4	2	0	0	0	0	1	0	0	0	0	0	0	0	165	0	1	1
1703102	9170858499	1	999480	22	1	1	75	0	0	0	0	1	0	25900	1	0	14	0	0	3	6	1	0	0	0	1	0	0	44000	399	0	1	1
1703102	9170858499	2	999480	23	2	1	70	0	0	0	0	1	1	1800	1	0	10	0	0	3	6	1	0	0	0	1	4	0	10900	399	0	1	1
1703102	9170858499	3	999480	55	1	1	40	1	5	1	1	5	2	0	1	0	9	12000	48	1	1	1	4470	119	79	6	0	9600	12000	399	3000	1	1
1703102	9170861033	1	999480	113	2	8	37	1	30	1	1	1	0	0	1	0	3	760	18	1	1	2	8680	70	25	1	2	4020	760	73	3100	1	1
1703102	9170861033	2	999480	115	1	8	40	6	30	1	1	1	1	0	1	0	9	0	20	1	1	2	8770	70	25	1	0	7200	18000	73	3100	1	1
1703102	9170861033	3	999480	104	1	8	17	0	0	0	0	5	2	0	2	5	7	0	0	3	6	2	0	0	0	6	0	0	0	73	0	1	1
1703102	9170861033	4	999480	110	2	8	15	0	0	0	0	5	2	0	2	5	5	0	0	0	0	2	0	0	0	6	0	0	0	73	0	1	1
1703102	9170861033	5	999480	134	2	8	14	0	0	0	0	5	2	0	3	5	4	0	0	0	0	2	0	0	0	0	0	0	0	73	0	1	1
1703102	9170864638	1	999480	30	1	1	58	2	10	1	1	1	0	113000	1	0	15	60000	50	1	1	1	8570	96	55	1	0	2400	175000	501	3100	1	1
1703102	9170864638	2	999480	27	2	1	59	0	0	0	0	1	1	48000	1	0	14	0	0	3	6	1	0	0	0	1	4	0	49500	501	0	1	1
1703102	9170875368	1	999480	74	2	1	50	4	10	1	1	2	0	0	1	0	9	41100	40	1	1	1	9470	90	49	3	4	5930	41100	337	3100	1	1
1703102	9170875368	2	999480	81	1	1	23	3	0	0	0	5	2	0	2	6	11	7500	40	1	3	1	190	0	0	6	0	6120	7500	337	0	1	1
1703102	9170876285	1	999480	12	1	1	81	0	0	0	0	2	0	0	1	0	9	0	0	3	6	1	0	0	0	3	0	0	27000	207	0	1	1
1703102	9170876285	2	999480	18	2	7	19	0	0	0	0	5	5	0	3	6	9	0	0	3	6	1	0	0	0	6	4	0	0	207	0	1	1
1703102	9170877144	1	999480	45	1	8	37	1	20	1	1	1	0	0	1	0	9	42000	43	1	1	2	7190	77	34	1	0	4710	42000	501	3100	1	1
1703102	9170877144	2	999480	47	2	1	40	2	45	1	1	1	1	0	1	0	13	72000	45	1	1	1	8190	88	40	1	4	3130	72000	501	3490	1	1
1703102	9170880226	1	999480	42	1	1	33	1	15	1	1	1	0	0	1	0	12	68000	48	1	1	1	570	109	67	1	0	8600	68000	336	3200	1	1
1703102	9170880226	2	999480	40	2	1	33	1	20	1	1	1	1	0	1	0	12	5300	8	1	1	1	7970	158	97	1	3	3320	5300	336	3100	1	1
1703102	9170880226	3	999480	59	2	1	8	0	0	0	0	5	2	0	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	336	0	1	1
1703102	9170880226	4	999480	58	2	1	5	0	0	0	0	5	2	0	3	1	2	0	0	0	0	1	0	0	0	0	0	0	0	336	0	1	1
1703102	9170881128	1	999480	30	2	8	49	1	15	1	1	5	0	0	1	0	10	45000	40	1	1	2	8270	74	32	6	4	3500	45000	401	3100	1	1
1703102	9170881272	1	999480	85	2	1	37	1	0	0	0	1	0	0	1	0	3	0	0	2	6	1	1870	0	0	1	3	8850	1000	240	0	1	1
1703102	9170881272	2	999480	84	1	8	39	1	20	1	1	1	1	0	1	0	3	34000	40	1	1	2	2180	68	25	1	0	8030	34000	240	3100	1	1
1703102	9170881272	3	999480	106	2	8	22	1	7	1	1	5	2	0	3	6	12	28000	40	1	1	2	8590	93	53	6	4	4320	28000	240	3100	1	1
1703102	9170881272	4	999480	93	1	8	12	0	0	0	0	5	2	0	2	4	3	0	0	0	0	2	0	0	0	0	0	0	0	240	0	1	1
1703102	9170881272	5	999480	91	1	8	5	0	0	0	0	5	2	0	2	2	2	0	0	0	0	2	0	0	0	0	0	0	0	240	0	1	1
1703102	9170884232	1	999480	25	1	1	73	0	0	0	0	1	0	12500	1	0	10	0	0	3	6	1	0	0	0	1	0	0	32300	304	0	1	1
1703102	9170884232	2	999480	21	2	1	69	0	0	0	0	1	1	0	1	0	4	0	0	3	6	1	0	0	0	1	4	0	7200	304	0	1	1
1703102	9170894189	1	999480	96	2	8	43	1	45	1	1	1	0	0	1	0	3	20000	32	1	1	2	1890	55	13	1	2	8960	20000	205	3490	1	1
1703102	9170894189	2	999480	97	1	8	44	1	0	0	0	1	1	0	1	0	4	5000	40	1	3	2	7770	0	0	1	0	4250	17600	205	0	1	1
1703102	9170894189	3	999480	89	1	8	17	0	0	0	0	5	2	0	2	5	5	0	0	3	6	2	0	0	0	6	0	0	0	205	0	1	1
1703102	9170894189	4	999480	114	2	8	11	0	0	0	0	5	2	0	2	4	3	0	0	0	0	2	0	0	0	0	0	0	0	205	0	1	1
1703102	9170894189	5	999480	97	1	8	23	1	45	1	1	5	2	0	1	0	9	16000	32	1	1	2	1590	58	14	6	0	8320	16000	205	3490	1	1
1703102	9170895260	1	999480	47	2	1	53	1	60	1	1	1	0	0	1	0	11	33000	45	1	1	1	6990	85	34	1	4	4810	33000	127	3490	1	1
1703102	9170895260	2	999480	49	1	1	62	6	0	0	0	1	1	0	1	0	9	0	0	2	6	1	770	0	0	1	0	220	2600	127	0	1	1
1703102	9170895260	3	999480	78	1	1	28	1	30	1	1	1	2	0	1	0	11	3000	40	1	1	1	7070	100	55	1	0	110	3000	127	3200	1	1
1703102	9170895260	4	999480	53	1	1	2	0	0	0	0	5	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	127	0	1	1
1703102	9170895260	5	999480	51	2	1	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	127	0	1	1
1703102	9170895260	6	999480	75	2	1	28	1	0	0	0	1	6	0	1	0	11	0	0	2	6	1	7980	0	0	1	1	5400	0	127	0	1	1
1703102	9170895530	1	999480	31	1	1	82	0	0	0	0	1	0	0	1	0	11	0	0	3	6	1	0	0	0	1	0	0	22000	220	0	1	1
1703102	9170895530	2	999480	28	2	1	77	0	0	0	0	1	1	0	1	0	9	0	0	3	6	1	0	0	0	1	4	0	6700	220	0	1	1
1703102	9170901229	1	999480	36	2	8	57	1	0	0	0	3	0	0	1	0	12	8000	40	1	3	13	7490	0	0	4	4	5810	32500	290	0	1	1
1703102	9170901959	1	999480	118	2	8	61	6	1	0	10	3	0	0	1	0	11	0	60	1	1	2	5170	124	82	4	4	4700	115800	501	3100	1	1
1703102	9170901959	2	999480	196	1	8	32	1	1	0	10	5	2	0	1	0	12	20800	40	1	1	2	5170	124	82	6	0	4700	20800	501	3100	1	1
1703102	9170901959	3	999480	81	1	8	21	8	1	0	10	5	2	0	2	6	11	24100	20	1	1	2	5170	166	103	6	0	5240	24100	501	3100	1	1
1703102	9170902790	1	999480	18	1	1	34	1	70	1	1	5	0	0	1	0	5	13300	44	1	1	1	6390	93	40	6	0	5610	13300	76	3500	1	1
1703102	9170902790	2	999480	21	1	1	8	0	0	0	0	5	2	0	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	76	0	1	1
1703102	9170902790	3	999480	22	2	1	4	0	0	0	0	5	2	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	76	0	1	1
1703102	9170902790	4	999480	17	2	1	31	1	0	0	0	3	10	0	1	0	9	900	20	1	6	1	5380	0	0	4	4	4720	1360	12	0	1	1
1703102	9170902924	1	999480	23	2	1	76	0	0	0	0	3	0	113000	1	0	16	0	0	3	6	1	0	0	0	4	4	0	132400	501	0	1	1
1703102	9170906610	1	999480	31	1	1	59	1	20	1	1	1	0	0	1	0	11	80000	40	1	1	1	2290	269	144	1	0	4220	80000	501	3100	1	1
1703102	9170906610	2	999480	29	2	1	59	1	6	1	1	1	1	0	1	0	9	25000	25	1	1	1	8190	74	34	1	4	3600	25000	501	3100	1	1
1703102	9170911015	1	999480	37	2	2	76	2	20	2	1	2	0	2800	1	0	6	7200	20	1	1	1	6180	71	28	3	4	4600	22000	185	3100	1	1
1703102	9170911015	2	999480	63	1	2	49	0	0	0	0	5	2	0	1	0	9	0	0	3	6	1	0	0	0	6	0	0	10200	185	0	1	1
1703102	9170911015	3	999480	29	1	2	16	0	0	0	0	5	5	0	2	5	6	0	0	3	6	1	0	0	0	6	0	0	0	185	0	1	1
1703102	9170912606	1	999480	30	2	1	49	3	7	1	1	1	0	0	1	0	14	35000	35	1	1	1	8570	98	58	1	2	5140	35000	501	3100	1	1
1703102	9170912606	2	999480	28	1	1	50	1	90	0	4	1	1	0	1	0	14	130000	60	1	1	1	7460	88	31	1	0	4960	130000	501	3500	1	1
1703102	9170912606	3	999480	38	2	1	16	0	0	0	0	5	2	0	3	5	6	0	0	3	6	1	0	0	0	6	4	0	0	501	0	1	1
